id,text,label,dataset_type,predict_label,gemini_label,check
52304,"Ca sỹ Đăng Dương là giọng nam cao nhưng hơi thở và kỹ thuật chưa được tốt nên không hát lên được Sí/Đố, anh thường chỉ hát đến Sol/Lá, tức là mới ở quãng cuối của giọng nam trung và bắt đầu của giọng nam cao thôi. Hy vọng ca sỹ cố gắng tập luyện nhiều hơn để cống hiến cho khán giả những pha thể hiện đúng nghĩa của giọng nam cao!!",0,dev,1,0,False
52321,"Sẽ thường xuyên xảy ra trộm, cắp, học sinh thì dùng điện thoại làm việc riêng, xem phim ảnh bậy bạ, dạy học là truyền đạt kiến thức của mình cho học sinh chứ không phải chỉ cho các em tìm kiến thức trên mạng",1,dev,0,1,False
52322,"Thời hoàng kim của MU lúc Sir Alex và David Gill còn tại vị thì MU là điểm đến mơ ước của mọi cầu thủ,còn bây giờ chẳng ai muốn đến,toàn bị ép giá.",0,dev,1,0,False
52334,Oh thật là thú vị. Mấy sinh vật nhỏ bé này cũng có suy nghĩ đó chứ. Đâu phải chỉ có động vật linh trưởng mới có trí não,0,dev,1,0,False
52336,Thật hay với câu chốt cuối cùng của bài viết. Nghệ sĩ nào cũng sản xuất nước hoa vì nó quá dễ để ra sản phẩm và sau đó dùng tên tuổi của mình để bán cho những người chỉ quan tâm đến thần tượng mà bỏ quên chất lượng sản phẩm.,1,dev,0,0,True
52337,"Vậy mà phi hành gia Apollo đắp xuống mặt trăng ngồi ghế đẩu hút thuốc lá và uống vài chai bia, ăn xúc xích... đâu có sao...",0,dev,1,0,False
52340,Sao cảnh báo và đăng thông tin tràn lan vậy mà vẫn còn người ăn nữa thì chịu thật. Cạn lời luôn.,0,dev,1,1,True
52342,Đổ bê tông dày 1m xung quanh,0,dev,1,1,True
52350,hiện trạng bây giờ những con này vẫn đang bị vi rút siêu vi B à. sao không đưa chúng về thế giới tự nhiên,1,dev,0,0,True
52368,Nhìn mặt giống cầu thủ đá banh.,0,dev,1,0,False
52373,Sao như vậy mới chói chứ... đẳng cấp,0,dev,1,0,False
52385,Cái này có được coi là cướp pen không cái culii,0,dev,1,1,True
52386,DVH không thay đổi cách hát và ko hợp với hiện tại. Muốn thấy cái mới của DVH mà ghe càng mệt hơn,1,dev,0,0,True
52387,Có ai để ý là dịch bệnh phát triển mạnh ở các nước phát triển không? Hay các nước kém phát triển như Lào hay Campuchia . .. xét nghiệm không đầy đủ?,0,dev,1,1,True
52408,Họ xứng đáng được tôn vinh!,0,dev,1,0,False
52415,"lũ người này phải cho đi tù mọt gông ,lười lao động ,bạo hành ,lọi dụng trẻ em ,lợi dụng lòng thương của mọi người để làm tiền ,không thể sử nhẹ tội được",1,dev,0,1,False
52418,"Hoàn toàn đồng ý ""nặng"" là không xác đáng mà phải là ""QUÁ NẶNG"" vì với kỳ vọng là ""học sinh đọc thông viết thạo"" thì đến phụ huynh còn không dám chứ nữa là các bé lớp 1.",0,dev,1,0,False
52419,"Nhìn bảng thành tích đồ sộ thế kia, lại còn vượt xa 7 múi nữa chứ!, chẳng trách được fan cuồng múi ghen tức nên anti một cách điên cuồng,.., đẳng cấp vĩ đại như Messi thì chắc chắn cậu ấy sẽ còn gúp Barca kiếm thêm một vài cái cúp nữa, bởi vậy vậy BLĐ Barca mới tin tưởng và làm mọi cách để giữ lại,, chứ nếu cậu ấy mà thể hiện một cách ăn hại và ích kỷ giống như 7 tạ của Juve thì sẽ bị CLB đại hạ giá và giao bán khắp nơi giống như các cách mà Juve đang đuổi khéo 7 tạ vậy!.",1,dev,0,1,False
52420,"tôi là người luôn đứng ra hòa giải khi có tranh chấp trong gia đình, họ hàng và lúc hàng xóm cãi vã, liệu có ai đề cử tôi được không :')",0,dev,1,0,False
52423,Đừng vì cái lợi của mình mà ảnh hưởng đến xã hội,0,dev,1,0,False
52428,Điểm sàn ngành công an các năm trước cao chót vót. Năm nay thấp,0,dev,1,0,False
52446,"2 cô giáo này còn quá trẻ mới ra trường 1 năm kinh nghiệm còn yếu, làm sao dám chống lại tên côn đồ này thấy cô giáo chỉ biết ôm bé cam chịu... thấy đáng thương hơn đáng trách.",0,dev,1,1,True
52455,Cái tóc trên đầu không quyết định tri thức của cậu ấy. Nhìn cậu khá bảnh trai và tóc cũng không khó coi. Vậy tại sao phải cấm cậu đi học. Đây là 1 quyết định cứng nhắc. Thiếu tôn trọng tự do cá nhân của mỗi người.,1,dev,0,0,True
52456,Khen Mỹ văn minh lắm kia mà,0,dev,1,0,False
52462,Phải công nhận rằng Việt Nam đã khống chế tốt dịch.,0,dev,1,0,False
52465,Hai loài này dưới biển hình như cũng thù ghét nhau như sư tử và linh cẩu trên mặt đất vậy.,0,dev,1,1,True
52469,1-3-4-5 còn lại chỉ mang lại phiền toái,0,dev,1,1,True
52471,"Thông thường, khi ảnh hưởng bởi dịch bệnh như thế này thì chỉ có một số ít công ty nằm trong nhóm sản xuất hoặc kinh doanh các thiết bị, vật tư y tế sẽ có khả năng cao ăn nên làm ra, còn lại thì thường chịu thiệt hại không ít thì nhiều do ảnh hưởng dây chuyền. Thế mà, những người giàu nhất này vẫn tiếp tục tăng mạnh tài sản, thậm chí ở những lĩnh vực tưởng như sẽ thiệt hại nặng như xe hơi, bán lẻ... Đúng là, không gì bằng chất xám cả.",0,dev,1,0,False
52489,"Mỗi lần đổi tên đường là vô cùng thiệt hại nguồn lực tài chính của doanh nghiệp và nhân dân (doanh nghiệp phụ thuộc hệ thống bản đồ, giao nhận... phải sửa lại rất nhiều), cá nhân thì phải đi đổi lại giấy tờ hành chính, ngân hàng, tài sản. Đề nghị UBND thẩm định và kiểm điểm những ai đã duyệt sai tên như vậy để hạn chế trong tương lai, những sai sót vô cùng nhỏ gây thiệt hại vô cùng lớn.",0,dev,1,0,False
52491,"Đã to lớn, mạnh mẽ, nhanh nhẹn, thông minh mà còn sống bầy đàn nữa thì con mồi nào chịu nổi",0,dev,1,0,False
52492,mình nghĩ tự trồng trọt với mảnh vườn nhỏ đã là tốt rồi....gia đình hạnh phúc đó là điều cần thiết ....chỉ là lám sao có thể tồn tại va hành phúc lâu dài ...không nhất thiết là phải thật giàu có.....nên nhớ trong gia dình đông người và những thế hệ tiếp nối sẽ có những suy nghĩ khác ...và chúng ta nên chuẩn bị cho những sự khác biệt đó cách tương đối... một khi điều đo đến....!!!,0,dev,1,0,False
52506,Sao mà tàn nhẫn thế không biết,1,dev,0,1,False
52517,"Bé nhà tôi tuy mới 1 tuổi, nhưng nghĩ đến sau này cháu vào lớp 1 mà lo. Vì tôi không có dự định cho cháu đi học thêm trước như mọi người mà sẽ bắt đầu học đọc, học viết khi vào lớp 1. Với chương trình như hiện này tôi không biết tương lai con tôi có theo học nổi không?",1,dev,0,0,True
52522,"Đợt đỉnh điểm vửa qua giá vượt 60 thì không bán, như vậy anh chị hơi non trong đầu tư. ",1,dev,0,1,False
52527,"Sao dạo này nhiều vụ giết người manh động thế nhỉ, chia buồn cùng gia đình.",0,dev,1,0,False
52537,Như này mà đòi rút gọn ngày cách ly từ 14 ngày xuống còn 5-7 ngày sao đc nguy cơ bùng phát càng nhiều,0,dev,1,1,True
52539,Bất nhân bất nghĩa sẽ trả giá,1,dev,0,0,True
52547,"Chị nói rất hay! Nhưng những người ủng hộ như chị lại là những người không trực tiếp giảng dạy! Chị hãy đặt vị trí của mình vào vị trí của giáo viên đứng lớp! Chỉ có gv trực tiếp đứng lớp mới có thể trả lời được câu hỏi cho hay không cho học sinh sử dụng điện thoại trong giờ học! Tiếc rằng gv trực tiếp đứng lớp lại không được lấy TD kiến! Buồn!!! Nhưng xin thưa với chị, thưa những ai ủng hộ hs sử dụng điện thoại trong lớp rằng: 90% học sinh sử dụng DT trong lớp Ko phải để tìm hiểu bài học, mà là để chát, để chơi game... 1 tiết học có bao nhiêu phút? 45 vậy hs tập trung vào bài giảng vào tìm hiểu trong sgk còn không kịp, thời gian đâu tìm hiểu trên DT? Mà muốn tìm hiểu thi gv đã giao bài tập cho các em ở nhà rồi! Thậm chí có thời gian các em ở nhà như con chị cũng không thèm tìm hiểu đâu chị ạ! Chị ở nhà có 1 đứa con chị quản lý còn khó, chị còn cấm! Vậy chị nghĩ sao khi để 1 giáo viên quản lý 45 em sử dụng DT trong lớp học? Chị KT giám sát được hết không? Lời cuối: xin chị và mọi người đừng đổ thêm gánh nặng cho thầy cô đứng lớp nữa! Thân!",1,dev,0,1,False
52548,"Xin hỏi bác Vụ trưởng, bác đã có con học lớp một và bác đã từng ngồi dạy con mình học theo sách mà bác xem là hợp lý ở trên chưa? Con của mình phải oằn lưng ra học cả ngày, học thêm để cho kịp chương trình học đấy.Câu hỏi đặt ra là chương trình này có tạo cơ hội cho giáo viên dạy thêm trước hay là không? Và mình dám chắc rằng trừ khi con của các anh chị là thiên tài thì may ra mới đi học mà không cần học thêm.",1,dev,0,1,False
52550,Trong cái lý cũng phải xét cái tình . Với 300m² đó bác chỉ lên đòi 100 thôi . Dù gì bác cũng ít phụng dưỡng cha mẹ khi về già,0,dev,1,1,True
52552,"Tôi hoan nghênh Bộ GD ĐT đã đổi mới chương trình dạy PT, mà cụ thể là tập trung vào việc dạy tiếng Việt với thời lượng nhiều nhất trong vài năm đầu! (Trong nhiều năm qua đã xao nhãng việc dạy tiếng Việt thật là đau đớn!!!)Tôi đồng tình với TV Tài, Vụ trưởng Vụ Giáo dục tiểu họccâu này Tập trung vào dạy sao cho các em đọc thông viết thạo càng sớm càng tốt và xem đó là điều kiện để học các môn khác và tôi thêm rằng phải dạy trẻ em có vốn tiếng mẹ đẻ phong phú sẽ giúp các em tuyền đạt lưu loát và diễn cảm sâu sắc, phát triển nhận thức và có khả năng suy luận rộng Tóm lại là rằng ngôn ngữ là công cụ khơi dậy trí thông minh. Nhưng để các em cấp I vài năm đầu đã đọc thông viết thạo tiếng mẹ đẻ thì cần có sự dạy dỗ kết hợp giữa phụ huynh và thầy cô ở trường. Bởi vì học tiếng mẹ đẻ hoặc một thứ tiếng nào đó đều yêu cầu người học phải có nhiều kỹ năng một lúc gồm phát âm, tập viết, ghép từ và triển khai từ vựng, đọc hiểu và nghe hiểu, viết cho ra câu cú, mà đv trẻ em là một thách thức nếu thiếu sự kèm cặp, hỗ trợ của cha mẹ bên cạnh đã có thầy cô ở trường đã dạy tốt.Nếu lời nói đi đôi với hành động, mà cụ thể là quản lý hệ thống cấp 1 toàn quốc chuyên nghiệp thì tôi tin rằng thế hệ trẻ em hôm nay sẽ thành người lớn trong tương lai giỏi hơn và tử tế hơn.",0,dev,1,0,False
52553,"Đã lấy vk bỏ nhau rùi còn làm vậy, người phụ nữ nuôi con vất vả, chồng cũ vô nhân tính quá, cầu mong 2 ng còn lại bình an qua khỏi, người chồng cũ đúng là cầm thú mong công an sớm truy bắt dược.",1,dev,0,0,True
52566,"Thay tướng đổi vận, đây là lý do cho gánh xiếc thắng TP.HCM ở vòng đấu cuối và lọt vào top 8. Rất hợp lý và đúng quy trình. Gánh xiếc vui vì lọt top 8, TP HCM cũng có lý do ""vì không có CP"" để an ủi cho trận thua.",0,dev,1,1,True
52579,"Cháy kiểu gì mà khủng khiếp, ko thấy lửa mà toàn là khói!",0,dev,1,0,False
52580,"nhà trường quá yếu kém, trường hợp như vậy mà cứ ậm ừ cho qua, thầy cô sợ trách nhiệm à? vậy thì dạy dỗ ai bây giờ, vô cùng thiếu trách nhiệm và đáng trách",0,dev,1,1,True
52582,"La Liga ngày càng đi xuống, biết tới khi nào mới phục hồi được. PL bây giờ đáng xem nhất, kế đến là Serie A",1,dev,0,0,True
52585,Bản án quá nhẹ không đủ răn đe,1,dev,0,1,False
52591,Ông ấy thật có khiếu hài hước nhưng có vẻ như ko đúng chỗ ^^,1,dev,0,0,True
52592,"Có mấy điểm cần lưu ý, Ấn Độ hiện chỉ có 1,642.5 km đường cao tốc từ 6 làn xe trở lên (Trung Quốc có 149.000 km), đường sắt vẫn là loại giống cách đây 60 năm, hành khách ngồi đầy trên nóc. Riêng năm 2018 Ấn Độ có 151.417 người chết vì tai nạn giao thông (Trung Quốc có 63,194 người chết tai nạn giao thông năm 2018), là điểm đến không an toàn, vệ sinh môi trường kém. Công nghiệp Ấn Độ ngoài IT, dệt và dược phẩm thì không có gì đáng nói. Nên có 10 cái kế hoạch 23 tỷ đô nữa may ra mới có cơ được lựa chọn thay cho Trung Quốc.",0,dev,1,1,True
52596,Bán chạy hay ko nó phụ thuộc vào giá và chất lượng tương xứng. Lòng yêu nước có nhiều cách để thể hiện chứ ko phải mua xe thường giá chát mới là yêu nước.,0,dev,1,0,False
52606,"Ối trời, không nhận ra Bảo Thanh nữa !",1,dev,0,0,True
52612,"VÌ YÊU!Làm fan Ajax thật...buồnVì nghèo tài chính nên luôn ""bán mình""Lứa hoa vừa mới chớm xinhPhải đem đi bán nuôi mình gian nan.Vừa cho ra Thế hệ vàngChỉ trong tích tắc bẽ bàng chia tayDe Jong, De Ligt...good byeVừa thêm De Beek đổi thay đội nhà.Đem về một mớ đô laLại ""gieo"" mùa mới để mà...bán buônĐảo điên thời thế quay cuồngVì yêu Tulip gạt buồn...thủy chung!",0,dev,1,1,True
52619,Mấy con cá trầu có tý xíu ăn cái gì mà cũng bắt không biết. Bắt như vậy sang năm thì lấy gì mà bắt nữa.,0,dev,1,0,False
52628,Dẹp bớt các quán nhậu đi. Rượu bia vào giết người đâm chém rồi gây tai nạn giao thông cũng từ đây mà ra.,1,dev,0,1,False
52631,"Mình ko bao giờ uống mấy loại nước này trừ khi đi tiệc mà ko có nước suối, ép trái cây tươi để uống. Rất hi hữu vì sức khỏe là trên hết.",0,dev,1,0,False
52640,Thế mà mất tất . Cơ hội lấy lại tiền quá mong manh . Bài học đắt giá,0,dev,1,0,False
52642,"tôi không hiểu ông bà nội/ngoại không để ý quan tâm đến con cái mình hay sao, có bầu 9 tháng thì bụng phải to vượt mặt r chứ nhỉ? sao lại ko ai hay biết? chả nhẽ 9 tháng không gặp con cái mà lại còn đang độ tuổi đi học ?",0,dev,1,1,True
52652,"Nếu bây giờ bạn bán vàng và gửi tiền tiết kiệm, bạn vừa bảo toàn được lợi nhuận 37,5% chênh lệch giá vàng và thu được lãi định kỳ hàng năm trên 7%. Sau 10 năm bạn sẽ có được tài sản là: 2,00 tỷ đồng + 0,75 tỷ đồng + 2,65 tỷ đồng = 5,40 tỷ đồng. Nếu bây giờ bạn đốt số tiền 2,75 tỷ đồng cho 10 lô đất ở Bình Dương. 10 năm sau, bạn có thể rao bán với giá 5,40 tỷ đồng nhưng sẽ không ai mua. Bạn nên tìm hiểu những người mua đất ở Nhơn Trạch 20 năm trước, đất thành phố mới của 10 năm trước.",0,dev,1,0,False
52662,"Nhạc của band này chỉ phục vụ tập gym, lời nhạc đơn giản, ngồi nhâm nhi cafe nghe không hợp lắm.",1,dev,0,0,True
52664,"Bị dí súng vào và bóp cò nhưng đạn không nổ thì có ai mà không bị kích động không? Nên giảm nhẹ hình phạt hơn mới hợp tình, hợp lý",0,dev,1,1,True
52671,Còn trẻ mà dạo này hát mấy bài nghe chán đời ghê .,1,dev,0,0,True
52684,"Đọc mà tức không chịu được, đề nghị sửa các quy định liên quan để các cơ quan chức năng căn cứ vào đó giải quyết ngay cho trẻ nhỏ khỏi bị bạo hành từ chính người thân của chúng, chứ cứ chờ đến khi nặng mới giải quyết sao được? Thương các con bị như thế này không để đâu cho hết.",0,dev,1,0,False
52685,"Không nên chủ quan lơ là,hãy nghiêm khắc với những người từ bển về.",0,dev,1,0,False
52693,"Kỹ lưỡng, cặn kẽ và chính xác.",0,dev,1,0,False
52700,"Dạy theo sách, giáo viên nào dám tự ý nâng cao độ khó vậy? Một bộ sách thì giá hơn 200k, giờ 5-6 bộ sách cạnh tranh nhau mà giá 800k. Không thể tin nổi.",1,dev,0,0,True
52706,"Người dân có thể vì nhiều lý do không biết thông tin, ở đây cần xem xét trách nhiệm của Quản lý thị trường, của các siêu thị, cửa hàng!",0,dev,1,0,False
52719,Bơm tiền nhiều hơn đâu chắc đã thắng mà.Như 4 năm trước Hillary gây được nguồn tài trợ khổng lồ từ nhóm tài phiệt công nghệ&tài chính mà vẫn thua thê thảm đó thôi,1,dev,0,0,True
52724,"Trời ơi, mấy cái chương trình lớp 1 hay tiểu học có gì mà nặng với nhọc k biết nữa, đơn giản quá mà ta. Như cháu tui giờ lên tới lớp 3,4 vẫn cho tự học hết, k phải đi học thêm nếm bên ngoài chi phí k đáng, chỉ nên học ngoại ngữ và kỹ năng khác thôi...",1,dev,0,0,True
52727,BÁN TẠI HÀN VÀ VIỆT NAM THÌ CÒN CÓ BẢNG XẾP HẠNG .NGOÀI RA KHÔNG CÓ TÊN TRÊN BẤT KỲ DANH SÁCH BÁN CHẠY NÀO KHÁC.,0,dev,1,0,False
52729,Vậy mà mình lại quên.,1,dev,0,0,True
52734,Đồi bại hết mức. Làm người nhưng không hơn được con vật là mấy.,1,dev,0,1,False
52736,Cá sấu xấu thế là cùng. Còn cá trê cái tội chê cá sấu xấu.,0,dev,1,0,False
52738,"Ý tưởng rất sáng tạo và hay. Nhưng đối với bản thân tôi thì vào dịp trung thu được ngắm trăng tròn, chơi đùa với người thân và ăn một cái bánh Trung Thu sẽ mang nhiều ý nghĩa và không khí đầm ấm hơn. Bỡi mỗi năm chỉ có 1 cái tết trung thu.",0,dev,1,0,False
52740,"Không chịu đối mới, không sáng tạo sẽ thất bại!",1,dev,0,0,True
52750,Ko phải tự nhiên mà họ nhiệt tình mời bạn tham gia mặc dù 2 bên đều có lợi nhưng bạn chỉ có 40% còn lại của họ. Khi bạn thả lợn ra rồi đuổi thì xác định bắt lại khó gấp chục lần bạn thả ra.Tôi chơi bao hiểm một lần duy nhất năm 2002 và đã hiểu nó thế nào. Khuyên bạn hãy giử tiết kiệm khi cần bạn rút bất cứ lúc nào hơn là khi cần mà cứ như mình đi xin dù đó là tiền mình.,1,dev,0,0,True
52753,vậy mà lỡ tay nấu cơm đen có tinh chất than tre kèm mùi muội than thì lại bị chửi sấp mặt,0,dev,1,1,True
52759,"Hồi nhỏ sáng sáng trưa trưa chiều chiều lúc nào rãnh làm lấy ná, lụm đá rồi bay sang ruộng với thằng bạn đi bắn chim, chôm trái cây nhà người ta. Chiều thì vác lưới bén đi lưới cá, câu cá, vớt cá, mò cua, bắt ốc .. nói chung tùy mùa cái gì ăn được, bắt được là quất sạch vì nhanh tay còn, chậm tay hết. Đủ thứ trò chơi chơi quài không hết ... tuổi thơ thiệt là bất hạnh quá mà T___T",0,dev,1,0,False
52760,"Là Bố có con gái cũng 6 tuổi mà đến mắng nó còn không giám. Không biết tên bố này có còn tính người, còn tình phụ tử nữa ko.",1,dev,0,1,False
52771,"Có ai giải thích hộ: Những năm qua Barca năm nào cũng đổ hàng trăm triệu Usd vào chuyển nhượng, vơ vét hàng loạt các sao khủng của CLB khác mà BLĐ vẫn bị M10 và fan BC chửi ghê vậy?",0,dev,1,0,False
52791,"Brad sinh năm 1963, còn Jen sinh năm 1969, nhưng Brad vẫn còn giữ được nét trẻ trung trong ánh mắt và nụ cười. Jen thì hết trẻ rồi.",1,dev,0,1,False
52792,"Ko thể nói M10 tịt ngòi đc, tuy đối thủ phản lưới nhà nhưng vẫn là công của anh ấy. M10 chỉ hơi mờ nhạt chút xíu ak.",0,dev,1,0,False
52810,"Có thể do có hoá chất dạng khí xuất hiện trong vị trí đó, tác động đến hô hấp rồi thần kinh...của họ.",0,dev,1,0,False
52813,"Lão bà cao 1m45 nặng 45 kg hạ gục tên côn đồ cao 1m70 nặng hơn 70 kg, lão bà bà đúng là 1 đại cao thủ.",0,dev,1,0,False
52815,Cờ bạc là bác thằng bần. Kỳ này về đi bán xà bần luôn!,0,dev,1,1,True
52816,"Cứ theo luật mà xử để làm gương, bảo vệ trẻ em.",0,dev,1,0,False
52819,"""HĐXX nhận xét Long coi thường tính mạng của chính mình và người khác"". Vầng! 30 tháng",1,dev,0,1,False
52832,"nilong thì chỉ có đốt rụi, chứ để nguyên mà đổ xuống đất thì 100 năm vẫn còn.",0,dev,1,0,False
52833,"Tôi không thích Trump, nhưng mong Ông và Đệ nhất Phu nhân Hoa Kỳ mau bình phục",1,dev,0,1,False
52835,Bóng đá ý mất tích trên bản đồ bóng đá châu âu. Vô địch seria còn lót đường huống hồ napoli thua barca cũng phải.,0,dev,1,0,False
52841,Theo kinh nghiệm của mình thì việc này nó bị ảnh hưởng bởi điều kiện môi trường khí hậu xung quanh và sự vận động của bạn... ví ở khu vực có độ ẩm thấp thì kể cả bạn có đứng trong một căn phòng có nhiệt độ như ngoài trời thì người bạn cũng ra mồ hôi như tắm... trong video lượng nước họ đổ ra thực ra nó không đến vài lít nhưng cả lít nước thì là chuyện bình thường nếu cả ngày phải mặc như vậy...,0,dev,1,0,False
52849,Hy vọng các cháu học kịp để sang năm không phải ngồi nhầm lớp rồi lại khổ cho các cô lớp 2,0,dev,1,0,False
52852,Xe Hàn thì oải như nhau ọp ẹp.- Mua xe Hàn là vứt tiền qua cửa sổ.- Dại nhất là chủ xe Hàn,1,dev,0,1,False
52855,"Các nhóm, đội,CLB xe đạp này toàn là các A,các Bác có Đk cả đấy,họ có chút Đam Mê,có ý thức nâng cao Sk và đa phần mua xe vài triệu tới cả Chục triệu,trang bị như cua rơ chuyên nghiệp nhưng khi họ lưu thông trên đường thì quả thật.... Và nó quá phổ biến K riêng ở đâu mới là .... Nản!",1,dev,0,0,True
52858,"Nữ ca sỹ Adele hình như ngày càng thay đổi theo chiều hướng tiêu cực. Trước đây tuy người đầy đặn nhưng trông phúc hậu và đáng yêu, ăn mặc đẹp, giản dị chứ không kỳ dị như bây giờ. ",1,dev,0,1,False
52859,Đau lòng cho số phận các cháu bé. Mong pháp luật trừng trị nghiêm khắc hai kẻ đội lốt người này.,1,dev,0,1,False
52863,"BMW dạo này thiết kế mất chất quá, thua xa xe Trung Quốc.",1,dev,0,0,True
52869,"biden bất lực trước những đòn phản công của Trump. Mong bác Trump giữ phong độ để tiếp tục trúng cử. Còn Biden? xin lỗi, không có chổ cho ngài ở nhiệm kỳ tới.",1,dev,0,2,True
52887,Như vậy là trên 56 tỷ tỷ km(56.000.000.000.000.000.000)..bó tay...mơ được đi bộ trên cái cầu này nhể,0,dev,1,0,False
52899,"Mong pháp luật hãy giúp ng dân chúng tôi điều tra và ra luật nghiêm về tội phạm này, chỗ chúng tôi mất bao nhiêu chó mèo rồi",0,dev,1,0,False
52904,"Sai lầm , ko tăng kt 1tiết thi thôi chứ ,còn giảm .làm vấy chả khác gì tăng độ khó cho kì thi cuối kì",1,dev,0,0,True
52925,"LIONEL MESSI: 6 QBV, 6 GIÀY VÀNG, 34 DANH HIỆUCRISTIANO RONALDO : 5 QBV, 4 GIÀY VÀNG, 30 DANH HIỆUKL. LIONEL MESSI > CRISTIANO RONALDO",0,dev,1,0,False
52928,"Mình nghĩ những người khen hay là những người chỉ mới xem trailer. Thực sự thấy phim này dở tệ, không có chỗ nào để khen được luôn. Cảm giác nó cứ nghiệp dư, nội dung thì không rõ ràng, giọng nói của nhân vật cũng không rõ. Diễn xuất không đạt, cảnh quay cũng không hợp, âm thanh thì cũng tệ nốt...",1,dev,0,0,True
52929,"Barca có thể cùng bảng Bayern, Liverpool, Juventus, PSG, Zenit hoặc Porto. Nếu tái ngộ.Bayern ư??? Ôi không...... Tiếng thét thất kinh vọng lên từ đâu đó?",1,dev,0,0,True
52934,có fan Ro nói M10 đi bóng hay chỉ khi chơi với các đội bóng nhỏ. các fan Ro cho tôi hỏi MU và Real là đội nhỏ ah??? Ro đã bao giờ ghi đc hơn 90bàn trong một năm chưa mặc dù đc tập chung bóng tối đa??? vào google mà xem đi nhé.,1,dev,0,1,False
52961,"Ông là anh hùng bảo vệ tổ quốc nhưng là thần chết cho đối phương, nể!",0,dev,1,1,True
52964,"Đây là vấn đề tâm linh, nhà Chùa có thể sơ xuất, song sẽ có sự tìm nhận trật tự, không sợ mất tro cốt mà gây tranh chấp, khi cần thiết thì có thể lấy mẫu ADN, nhà Chùa có trách nhiệm trả đúng.",0,dev,1,0,False
52970,Tội con quá :(((,0,dev,1,0,False
52975,"Trung - Hiếu - Lễ - Nghĩa là những tôn chỉ có từ thời phong kiến.Trong đó trung đứng đầu rồi mới đến hiếu.Trong xã hội hiện đại đã khác,chứ Hiếu phải được đứng đầu.Không làm công ty này có thể xin công ty khác,không làm việc này thì có thể xin việc khác; Cả xã hội này có thể quay lưng với bạn,nhưng cha mẹ thì không bao giờ.Hãy nhìn những người tử tù,họ vẫn có cha mẹ khóc trong ngày tuyên án và nhận xác.",0,dev,1,0,False
52980,Vậy 100% MU mua sancho rồi,0,dev,1,0,False
52990,Cạo râu xong nhìn lịch sự hẵn ra,0,dev,1,0,False
52998,"Bạn tôi mở trung tâm dạy bơi cho trẻ từ 2 tháng tuổi, bị cộng đồng chỉ trích vì sợ làm ảnh hưởng tới tâm lý của các bé, nhưng thực tế chứng minh các bé đều bơi rất tốt sau 3 đến 5 buổi đầu tiên... Khi tôi về quê nói bố mẹ nên cho chác cháu (cấp 1) đi học bơi vào mùa hè, các phụ huynh nói có mấy đứa đi bơi về bị viêm tai giữa nên không cho con đi bơi...trong khi nước ta xung quanh là ao, hồ, sông, ngòi chằng chịt.",0,dev,1,0,False
53003,mẹ bé không bị khởi tố ah. một hành vi nguy hiểm đến tính mạng đứa trẻ tại sao lại không trả giá?,1,dev,0,1,False
53007,Riết rồi con gì cũng ăn...,0,dev,1,0,False
53008,"Từ nay hùng hung hăng hùng hổ bớt lại nha, chứ người lớn mà giờ ngay cả 1 đứa trẻ lên 2 còn không dám ra đối diện thì các bé lại lêu lêu chú đấy.",1,dev,0,1,False
53020,"thiệt chứ vòng quanh phố đi bộ Nguyễn Huệ toàn đường 1 chiều, tôi cứ đi lố hoặc đi lạc vòng vòng hoài, vì cái dòng xe như thủy triều ko sang đường được, bị cuốn chạy tới tới thôi. Với lại hàng rong bày bừa. nhếch nhác kinh",0,dev,1,0,False
53021,Chắc bố nó nghĩ ko phải con mình.Nhưng quá tàn nhẫn với 1 đứa trẻ ko có tội tình gì.Đề nghị cơ quan pháp luật xử thật nặng.,1,dev,0,1,False
53025,"h nhìn thấy sao cô ấy khác quá, già quá",1,dev,0,0,True
53028,"Tóm lại phá thai là một tội ác, về sau sẽ phải ghánh những nhân quả mang lại đấy. Nên chưa muốn có con thì hãy tự tránh thai và đừng quan hệ bừa bãi. Nhiều người phá thai nhiều đến nỗi sau không sinh nổi con",0,dev,1,1,True
53029,mình không biết đây là một cuộc tranh luận chính trị hay cãi vã như dân hàng rong,0,dev,1,1,True
53031,"thương thằng bé quá mỏng con sớm bình phục, con chó này nó đã tự kết liễu đời nó rồi, tôi khuyên ai có ý định nuôi loại chó này nó không phù hợp nuôi trồng gia đình đâu, đây là loại chó nghiệp vụ chỉ có thể nuôi để huấn luyện chuyên nghiệp mà thôi, nó khác xa con chó ta mà chúng ta đang nuôi.",0,dev,1,"Toxicity: 0
Political reaction: 0",True
53039,Nếu như vậy bằng đại học không mang đủ ý nghĩa? Bằng giỏi k bằng bằng trung bình mà có chứng chỉ?.,0,dev,1,0,False
53040,Ăn hôi 1 quả pen. Cười nhẹ một cái.,1,dev,0,0,True
53043,Cho vào khung cố ý giết người đi.Chứ cố ý gây thương tích làm gì,0,dev,1,0,False
53047,"Đi 6 tháng trừ đc 6 roi, mà đánh chưa đủ sao không quy đổi số roi còn lại qua số tháng ngồi tù đi. Luật nhẹ thế thì tội phạm món này vao là phải. ",1,dev,0,1,False
53050,"Nghành y thi điểm cao, học thời gian dài, thi nhiều, học phí lại tăng trên trời mà ra trường lương ba cộc ba đồng không bằng lương công nhân. Chắc vài năm nữa chẳng ai muốn theo ngành.",0,dev,1,1,True
